tenantId,deviceId,Timestamp,traceId,metadata,DeviceType,EventType,AC_RuleAction,ClientAppDetector,ConnectionID,DeviceIP,DeviceUUID,EgressInterface,EgressVRF,EgressZone,EventPriority,EventSecond,EventSubtype,FirewallPolicy,FirewallRule,FirstPacketSecond,Hostname,IngressInterface,IngressVRF,IngressZone,InitiatorBytes,InitiatorIP,InitiatorPackets,InitiatorPort,InstanceID,NAP_Policy,PrefilterPolicy,Protocol,ResponderBytes,ResponderIP,ResponderPackets,ResponderPort,event_size,streamId,event_timestamp,eventtype_bits,eventUUID,ConnectionDuration,LastPacketSecond,EventMicrosecond,PriorityID,GeneratorID,SignatureID,SignatureRevision,IntrusionRuleMessage,Classification,IntrusionPolicy,InlineResult,InlineResultReason,AC_RuleReason,IP_ReputationSI_Category,SI_Direction,IntrusionCount
f8948c2f-3138-497b-a56e-17e0fd442e5e,3cb5b0f3-f53c-4b2b-892f-3456b193ffa6,1744651370,0011b570-d910-4218-adb2-6a307dac17f5,,FTD,IntrusionEvent,,,14339,10.10.6.215,3f9231d8-304b-11ed-a2a1-88952a354d2c,s2s-vpn,Global,s2s-vpn,,1744651366,,manisb-ac-policy,allow-ravpn-clients-to-s2s,1744651366,manisb-6-215,ra-vpn,Global,ra-vpn,,000000000000000000000000ac10000a,,46023,1,Balanced Security and Connectivity,,udp,,000000000000000000000000ac104007,,7070,1.21,f8948c2f-3138-497b-a56e-17e0fd442e5e,1744651366,0,067fd446-6b58-7f2c-8001-65883f459620,,,236895,2,116,445,2,(udp) large UDP packet (> 4000 bytes),Potentially Bad Traffic,manisb-maximum-detection-only,Would block,"Intrusion Policy in ""Detection"" Inspection Mode",,,,
f8948c2f-3138-497b-a56e-17e0fd442e5e,3cb5b0f3-f53c-4b2b-892f-3456b193ffa6,1744651370,99d0e1af-e212-4bf7-aa61-4b6c7cd11e68,,FTD,ConnectionEvent,Allow,AppID,14314,10.10.6.215,3f9231d8-304b-11ed-a2a1-88952a354d2c,s2s-vpn,Global,s2s-vpn,High,1744651366,End,manisb-ac-policy,allow-ravpn-clients-to-s2s,1744651336,manisb-6-215,ra-vpn,Global,ra-vpn,0.0,000000000000000000000000ac10000d,5,58138,1,Balanced Security and Connectivity,Default Prefilter Policy,tcp,0.0,000000000000000000000000ac10400a,0,9090,1.25,f8948c2f-3138-497b-a56e-17e0fd442e5e,1744651336,0,067fd444-8b58-7f35-8000-99d052afc470,30,1744651366,,,,,,,,,,,IP Monitor,block-list-for-SI-events-ip,Destination,
f8948c2f-3138-497b-a56e-17e0fd442e5e,3cb5b0f3-f53c-4b2b-892f-3456b193ffa6,1744651382,f6cf7d1a-0ac1-4ada-96f4-cf864718d65c,,FTD,ConnectionEvent,Allow,AppID,14350,10.10.6.215,3f9231d8-304b-11ed-a2a1-88952a354d2c,s2s-vpn,Global,s2s-vpn,Low,1744651381,Start,manisb-ac-policy,allow-ravpn-clients-to-s2s,1744651381,manisb-6-215,ra-vpn,Global,ra-vpn,8234.0,000000000000000000000000ac10000c,1,51125,1,Balanced Security and Connectivity,Default Prefilter Policy,udp,0.0,000000000000000000000000ac104006,0,7070,1.08,f8948c2f-3138-497b-a56e-17e0fd442e5e,1744651381,0,067fd447-5de4-7e64-8000-5e4ec635b152,,,,,,,,,,,,,,,,
f8948c2f-3138-497b-a56e-17e0fd442e5e,3cb5b0f3-f53c-4b2b-892f-3456b193ffa6,1744651386,303f74a0-67f5-4b1e-bd8c-d6eb1d7fd612,,FTD,IntrusionEvent,,,14350,10.10.6.215,3f9231d8-304b-11ed-a2a1-88952a354d2c,s2s-vpn,Global,s2s-vpn,,1744651381,,manisb-ac-policy,allow-ravpn-clients-to-s2s,1744651381,manisb-6-215,ra-vpn,Global,ra-vpn,,000000000000000000000000ac10000c,,51125,1,Balanced Security and Connectivity,,udp,,000000000000000000000000ac104006,,7070,1.21,f8948c2f-3138-497b-a56e-17e0fd442e5e,1744651381,0,067fd447-5de4-7e64-8001-531d9c6391fc,,,166892,2,116,445,2,(udp) large UDP packet (> 4000 bytes),Potentially Bad Traffic,manisb-maximum-detection-only,Would block,"Intrusion Policy in ""Detection"" Inspection Mode",,,,
f8948c2f-3138-497b-a56e-17e0fd442e5e,3cb5b0f3-f53c-4b2b-892f-3456b193ffa6,1744651386,8d4a2fcf-183c-4983-97ee-62c52c8eacd8,,FTD,ConnectionEvent,Allow,AppID,14355,10.10.6.215,3f9231d8-304b-11ed-a2a1-88952a354d2c,s2s-vpn,Global,s2s-vpn,Low,1744651384,Start,manisb-ac-policy,allow-ravpn-clients-to-s2s,1744651384,manisb-6-215,ra-vpn,Global,ra-vpn,8234.0,000000000000000000000000ac10000b,1,42587,1,Balanced Security and Connectivity,Default Prefilter Policy,udp,0.0,000000000000000000000000ac104006,0,7070,1.08,f8948c2f-3138-497b-a56e-17e0fd442e5e,1744651384,0,067fd447-8de4-7e4c-8000-900bc686ab7b,,,,,,,,,,,,,,,,
f8948c2f-3138-497b-a56e-17e0fd442e5e,3cb5b0f3-f53c-4b2b-892f-3456b193ffa6,1744651398,b200bc1d-f264-48bb-9db7-eed1973aeb9c,,FTD,ConnectionEvent,Allow,AppID,14340,10.10.6.215,3f9231d8-304b-11ed-a2a1-88952a354d2c,s2s-vpn,Global,s2s-vpn,High,1744651397,End,manisb-ac-policy,allow-ravpn-clients-to-s2s,1744651367,manisb-6-215,ra-vpn,Global,ra-vpn,0.0,000000000000000000000000ac10000d,1,58138,1,Balanced Security and Connectivity,Default Prefilter Policy,tcp,0.0,000000000000000000000000ac10400a,0,9090,1.25,f8948c2f-3138-497b-a56e-17e0fd442e5e,1744651367,0,067fd446-7de4-7e5f-8000-7a97754aaafc,30,1744651397,,,,,,,,,,,IP Monitor,block-list-for-SI-events-ip,Destination,
f8948c2f-3138-497b-a56e-17e0fd442e5e,3cb5b0f3-f53c-4b2b-892f-3456b193ffa6,1744651411,b8b4c686-ef74-4c86-a33a-92863ffcd316,,FTD,ConnectionEvent,Allow,AppID,14380,10.10.6.215,3f9231d8-304b-11ed-a2a1-88952a354d2c,s2s-vpn,Global,s2s-vpn,Low,1744651410,Start,manisb-ac-policy,allow-ravpn-clients-to-s2s,1744651410,manisb-6-215,ra-vpn,Global,ra-vpn,8234.0,000000000000000000000000ac100005,1,50527,1,Balanced Security and Connectivity,Default Prefilter Policy,udp,0.0,000000000000000000000000ac104006,0,7070,1.08,f8948c2f-3138-497b-a56e-17e0fd442e5e,1744651410,0,067fd449-2de4-7ea2-8000-d5e56d88d54a,,,,,,,,,,,,,,,,
f8948c2f-3138-497b-a56e-17e0fd442e5e,3cb5b0f3-f53c-4b2b-892f-3456b193ffa6,1744651411,a78443bd-93e8-44e7-8da0-4d87ddbbfb4c,,FTD,ConnectionEvent,Allow,AppID,14274,10.10.6.215,3f9231d8-304b-11ed-a2a1-88952a354d2c,s2s-vpn,Global,s2s-vpn,Low,1744651289,End,manisb-ac-policy,allow-ravpn-clients-to-s2s,1744651289,manisb-6-215,ra-vpn,Global,ra-vpn,2601944.0,000000000000000000000000ac10000c,316,54762,1,Balanced Security and Connectivity,Default Prefilter Policy,udp,0.0,000000000000000000000000ac104009,0,7070,1.16,f8948c2f-3138-497b-a56e-17e0fd442e5e,1744651289,0,067fd441-9de4-7ec1-8000-6b9358f94fd3,0,1744651289,,,,,,,,,,,,,,1
f8948c2f-3138-497b-a56e-17e0fd442e5e,3cb5b0f3-f53c-4b2b-892f-3456b193ffa6,1744651416,3e6a6d2f-fc8f-47bd-b9ed-99c905aa1ef3,,FTD,ConnectionEvent,Allow,AppID,14275,10.10.6.215,3f9231d8-304b-11ed-a2a1-88952a354d2c,s2s-vpn,Global,s2s-vpn,Low,1744651290,End,manisb-ac-policy,allow-ravpn-clients-to-s2s,1744651290,manisb-6-215,ra-vpn,Global,ra-vpn,2850960.0,000000000000000000000000ac10001d,347,52036,1,Balanced Security and Connectivity,Default Prefilter Policy,udp,0.0,000000000000000000000000ac104008,0,7070,1.16,f8948c2f-3138-497b-a56e-17e0fd442e5e,1744651290,0,067fd441-ade4-7e47-8000-7d0c32678623,0,1744651290,,,,,,,,,,,,,,1
f8948c2f-3138-497b-a56e-17e0fd442e5e,3cb5b0f3-f53c-4b2b-892f-3456b193ffa6,1744651421,8e711a50-4e3c-4e54-a155-c800caf0d1f8,,FTD,ConnectionEvent,Allow,AppID,14276,10.10.6.215,3f9231d8-304b-11ed-a2a1-88952a354d2c,s2s-vpn,Global,s2s-vpn,Low,1744651291,End,manisb-ac-policy,allow-ravpn-clients-to-s2s,1744651291,manisb-6-215,ra-vpn,Global,ra-vpn,2850960.0,000000000000000000000000ac10001d,347,37356,1,Balanced Security and Connectivity,Default Prefilter Policy,udp,0.0,000000000000000000000000ac104007,0,7070,1.16,f8948c2f-3138-497b-a56e-17e0fd442e5e,1744651291,0,067fd441-bde4-7e5f-8000-847d6913e352,0,1744651291,,,,,,,,,,,,,,1
f8948c2f-3138-497b-a56e-17e0fd442e5e,3cb5b0f3-f53c-4b2b-892f-3456b193ffa6,1744651421,75df3961-6450-4df0-9538-178c0f20bcf1,,FTD,ConnectionEvent,Allow,AppID,14277,10.10.6.215,3f9231d8-304b-11ed-a2a1-88952a354d2c,s2s-vpn,Global,s2s-vpn,Low,1744651291,End,manisb-ac-policy,allow-ravpn-clients-to-s2s,1744651291,manisb-6-215,ra-vpn,Global,ra-vpn,2850960.0,000000000000000000000000ac10001d,347,52463,1,Balanced Security and Connectivity,Default Prefilter Policy,udp,0.0,000000000000000000000000ac104009,0,7070,1.1400000000000000,f8948c2f-3138-497b-a56e-17e0fd442e5e,1744651291,0,067fd441-bde4-7e3a-8000-893556e381a0,0,1744651291,,,,,,,,,,,,,,
f8948c2f-3138-497b-a56e-17e0fd442e5e,3cb5b0f3-f53c-4b2b-892f-3456b193ffa6,1744651426,227a6639-0acb-4258-bd5a-bb85772b0fa3,,FTD,ConnectionEvent,Allow,AppID,14364,10.10.6.215,3f9231d8-304b-11ed-a2a1-88952a354d2c,s2s-vpn,Global,s2s-vpn,High,1744651423,End,manisb-ac-policy,allow-ravpn-clients-to-s2s,1744651393,manisb-6-215,ra-vpn,Global,ra-vpn,0.0,000000000000000000000000ac10000d,5,56112,1,Balanced Security and Connectivity,Default Prefilter Policy,tcp,0.0,000000000000000000000000ac10400a,0,9090,1.25,f8948c2f-3138-497b-a56e-17e0fd442e5e,1744651393,0,067fd448-1de4-7e2f-8000-3d0efbeff23e,30,1744651423,,,,,,,,,,,IP Monitor,block-list-for-SI-events-ip,Destination,
f8948c2f-3138-497b-a56e-17e0fd442e5e,3cb5b0f3-f53c-4b2b-892f-3456b193ffa6,1744651431,a5f65447-2b03-4ad8-8a42-6609d4118386,,FTD,ConnectionEvent,Allow,AppID,14401,10.10.6.215,3f9231d8-304b-11ed-a2a1-88952a354d2c,s2s-vpn,Global,s2s-vpn,Low,1744651429,Start,manisb-ac-policy,allow-ravpn-clients-to-s2s,1744651429,manisb-6-215,ra-vpn,Global,ra-vpn,8234.0,000000000000000000000000ac10000d,1,43947,1,Balanced Security and Connectivity,Default Prefilter Policy,udp,0.0,000000000000000000000000ac104006,0,7070,1.08,f8948c2f-3138-497b-a56e-17e0fd442e5e,1744651429,0,067fd44a-5de4-7e5b-8000-501d0064f695,,,,,,,,,,,,,,,,
f8948c2f-3138-497b-a56e-17e0fd442e5e,3cb5b0f3-f53c-4b2b-892f-3456b193ffa6,1744651431,23a3457f-3136-43d6-8d3c-0eeeec2a6c09,,FTD,ConnectionEvent,Allow,AppID,14280,10.10.6.215,3f9231d8-304b-11ed-a2a1-88952a354d2c,s2s-vpn,Global,s2s-vpn,Low,1744651292,End,manisb-ac-policy,allow-ravpn-clients-to-s2s,1744651292,manisb-6-215,ra-vpn,Global,ra-vpn,2420796.0,000000000000000000000000ac10000d,294,33835,1,Balanced Security and Connectivity,Default Prefilter Policy,udp,0.0,000000000000000000000000ac104009,0,7070,1.1400000000000000,f8948c2f-3138-497b-a56e-17e0fd442e5e,1744651292,0,067fd441-cde4-7eba-8000-856fc048c513,0,1744651292,,,,,,,,,,,,,,
f8948c2f-3138-497b-a56e-17e0fd442e5e,3cb5b0f3-f53c-4b2b-892f-3456b193ffa6,1744651431,f540162a-0f43-4715-934a-0c7259f089fa,,FTD,ConnectionEvent,Allow,AppID,14283,10.10.6.215,3f9231d8-304b-11ed-a2a1-88952a354d2c,s2s-vpn,Global,s2s-vpn,Low,1744651299,End,manisb-ac-policy,allow-ravpn-clients-to-s2s,1744651299,manisb-6-215,ra-vpn,Global,ra-vpn,2461966.0,000000000000000000000000ac10000d,299,35420,1,Balanced Security and Connectivity,Default Prefilter Policy,udp,0.0,000000000000000000000000ac104008,0,7070,1.1400000000000000,f8948c2f-3138-497b-a56e-17e0fd442e5e,1744651299,0,067fd442-3de4-7e6f-8000-d6ebde2c7c3d,0,1744651299,,,,,,,,,,,,,,
f8948c2f-3138-497b-a56e-17e0fd442e5e,3cb5b0f3-f53c-4b2b-892f-3456b193ffa6,1744651431,d20b92ea-95c3-4487-9f69-5438dc1b250a,,FTD,ConnectionEvent,Allow,AppID,14285,10.10.6.215,3f9231d8-304b-11ed-a2a1-88952a354d2c,s2s-vpn,Global,s2s-vpn,Low,1744651301,End,manisb-ac-policy,allow-ravpn-clients-to-s2s,1744651301,manisb-6-215,ra-vpn,Global,ra-vpn,2445498.0,000000000000000000000000ac10000b,297,41001,1,Balanced Security and Connectivity,Default Prefilter Policy,udp,0.0,000000000000000000000000ac104006,0,7070,1.16,f8948c2f-3138-497b-a56e-17e0fd442e5e,1744651301,0,067fd442-5de4-7e40-8000-26830e16fb93,0,1744651301,,,,,,,,,,,,,,1
f8948c2f-3138-497b-a56e-17e0fd442e5e,3cb5b0f3-f53c-4b2b-892f-3456b193ffa6,1744651431,38551ce0-e77b-42de-9107-75ef18ab6e55,,FTD,ConnectionEvent,Allow,AppID,14287,10.10.6.215,3f9231d8-304b-11ed-a2a1-88952a354d2c,s2s-vpn,Global,s2s-vpn,Low,1744651302,End,manisb-ac-policy,allow-ravpn-clients-to-s2s,1744651302,manisb-6-215,ra-vpn,Global,ra-vpn,2626646.0,000000000000000000000000ac10000c,319,39011,1,Balanced Security and Connectivity,Default Prefilter Policy,udp,0.0,000000000000000000000000ac104009,0,7070,1.1400000000000000,f8948c2f-3138-497b-a56e-17e0fd442e5e,1744651302,0,067fd442-6de4-7e36-8000-db2cdd6a8c65,0,1744651302,,,,,,,,,,,,,,
f8948c2f-3138-497b-a56e-17e0fd442e5e,3cb5b0f3-f53c-4b2b-892f-3456b193ffa6,1744651431,696876d5-327d-4467-bce2-d5d513409bbb,,FTD,ConnectionEvent,Allow,AppID,14369,10.10.6.215,3f9231d8-304b-11ed-a2a1-88952a354d2c,s2s-vpn,Global,s2s-vpn,High,1744651430,End,manisb-ac-policy,allow-ravpn-clients-to-s2s,1744651400,manisb-6-215,ra-vpn,Global,ra-vpn,0.0,000000000000000000000000ac10000d,1,58138,1,Balanced Security and Connectivity,Default Prefilter Policy,tcp,0.0,000000000000000000000000ac10400a,0,9090,1.25,f8948c2f-3138-497b-a56e-17e0fd442e5e,1744651400,0,067fd448-8de4-7ea6-8000-e06ae7808322,30,1744651430,,,,,,,,,,,IP Monitor,block-list-for-SI-events-ip,Destination,
f8948c2f-3138-497b-a56e-17e0fd442e5e,3cb5b0f3-f53c-4b2b-892f-3456b193ffa6,1744651436,482c0c57-2f82-42ad-9c6f-6b201e9eac91,,FTD,ConnectionEvent,Allow,AppID,14375,10.10.6.215,3f9231d8-304b-11ed-a2a1-88952a354d2c,s2s-vpn,Global,s2s-vpn,High,1744651432,End,manisb-ac-policy,allow-ravpn-clients-to-s2s,1744651402,manisb-6-215,ra-vpn,Global,ra-vpn,0.0,000000000000000000000000ac10000b,5,42602,1,Balanced Security and Connectivity,Default Prefilter Policy,tcp,0.0,000000000000000000000000ac10400a,0,9090,1.25,f8948c2f-3138-497b-a56e-17e0fd442e5e,1744651402,0,067fd448-ade4-7ea3-8000-0f75eb058171,30,1744651432,,,,,,,,,,,IP Monitor,block-list-for-SI-events-ip,Destination,
f8948c2f-3138-497b-a56e-17e0fd442e5e,3cb5b0f3-f53c-4b2b-892f-3456b193ffa6,1744651436,cd9a17a8-2b3b-440b-9538-9c2dbe1a26b1,,FTD,ConnectionEvent,Allow,AppID,14405,10.10.6.215,3f9231d8-304b-11ed-a2a1-88952a354d2c,s2s-vpn,Global,s2s-vpn,Low,1744651433,Start,manisb-ac-policy,allow-ravpn-clients-to-s2s,1744651433,manisb-6-215,ra-vpn,Global,ra-vpn,8234.0,000000000000000000000000ac10000d,1,41703,1,Balanced Security and Connectivity,Default Prefilter Policy,udp,0.0,000000000000000000000000ac104005,0,7070,1.08,f8948c2f-3138-497b-a56e-17e0fd442e5e,1744651433,0,067fd44a-9de4-7eb6-8000-d09905e67dc2,,,,,,,,,,,,,,,,
f8948c2f-3138-497b-a56e-17e0fd442e5e,3cb5b0f3-f53c-4b2b-892f-3456b193ffa6,1744651436,87fb91f5-c065-4b36-a721-efdc78eb6e10,,FTD,IntrusionEvent,,,14405,10.10.6.215,3f9231d8-304b-11ed-a2a1-88952a354d2c,s2s-vpn,Global,s2s-vpn,,1744651433,,manisb-ac-policy,allow-ravpn-clients-to-s2s,1744651433,manisb-6-215,ra-vpn,Global,ra-vpn,,000000000000000000000000ac10000d,,41703,1,Balanced Security and Connectivity,,udp,,000000000000000000000000ac104005,,7070,1.21,f8948c2f-3138-497b-a56e-17e0fd442e5e,1744651433,0,067fd44a-9de4-7eb6-8001-181e4b572dad,,,156898,2,116,445,2,(udp) large UDP packet (> 4000 bytes),Potentially Bad Traffic,manisb-maximum-detection-only,Would block,"Intrusion Policy in ""Detection"" Inspection Mode",,,,
f8948c2f-3138-497b-a56e-17e0fd442e5e,3cb5b0f3-f53c-4b2b-892f-3456b193ffa6,1744650101,06f416a2-1435-4152-9b33-5141d3f8eae8,,FTD,IntrusionEvent,,,13329,10.10.6.215,3f9231d8-304b-11ed-a2a1-88952a354d2c,s2s-vpn,Global,s2s-vpn,,1744650098,,manisb-ac-policy,allow-ravpn-clients-to-s2s,1744650098,manisb-6-215,ra-vpn,Global,ra-vpn,,000000000000000000000000ac10000a,,42843,1,Balanced Security and Connectivity,,udp,,000000000000000000000000ac104006,,7070,1.21,f8948c2f-3138-497b-a56e-17e0fd442e5e,1744650098,0,067fd3f7-2b58-7ed5-8000-24b5546c0645,,,791340,2,116,445,2,(udp) large UDP packet (> 4000 bytes),Potentially Bad Traffic,manisb-maximum-detection-only,Would block,"Intrusion Policy in ""Detection"" Inspection Mode",,,,
f8948c2f-3138-497b-a56e-17e0fd442e5e,3cb5b0f3-f53c-4b2b-892f-3456b193ffa6,1744650101,d89891d4-8f24-46d1-8604-c15001edc8f5,,FTD,ConnectionEvent,Allow,AppID,13329,10.10.6.215,3f9231d8-304b-11ed-a2a1-88952a354d2c,s2s-vpn,Global,s2s-vpn,Low,1744650098,Start,manisb-ac-policy,allow-ravpn-clients-to-s2s,1744650098,manisb-6-215,ra-vpn,Global,ra-vpn,8234.0,000000000000000000000000ac10000a,1,42843,1,Balanced Security and Connectivity,Default Prefilter Policy,udp,0.0,000000000000000000000000ac104006,0,7070,1.08,f8948c2f-3138-497b-a56e-17e0fd442e5e,1744650098,0,067fd3f7-2b58-7ed5-8001-f6c2de1d5804,,,,,,,,,,,,,,,,
f8948c2f-3138-497b-a56e-17e0fd442e5e,3cb5b0f3-f53c-4b2b-892f-3456b193ffa6,1744650107,031ee24a-eded-40fe-b935-13e006394bf8,,FTD,ConnectionEvent,Allow,AppID,13308,10.10.6.215,3f9231d8-304b-11ed-a2a1-88952a354d2c,s2s-vpn,Global,s2s-vpn,High,1744650105,End,manisb-ac-policy,allow-ravpn-clients-to-s2s,1744650075,manisb-6-215,ra-vpn,Global,ra-vpn,0.0,000000000000000000000000ac100006,5,58252,1,Balanced Security and Connectivity,Default Prefilter Policy,tcp,0.0,000000000000000000000000ac10400a,0,9090,1.25,f8948c2f-3138-497b-a56e-17e0fd442e5e,1744650075,0,067fd3f5-bb58-7f4f-8000-90a7ce35b229,30,1744650105,,,,,,,,,,,IP Monitor,block-list-for-SI-events-ip,Destination,
f8948c2f-3138-497b-a56e-17e0fd442e5e,3cb5b0f3-f53c-4b2b-892f-3456b193ffa6,1744650112,6c006c02-7209-473a-86fe-f182fd82c96a,,FTD,ConnectionEvent,Allow,AppID,13313,10.10.6.215,3f9231d8-304b-11ed-a2a1-88952a354d2c,s2s-vpn,Global,s2s-vpn,High,1744650109,End,manisb-ac-policy,allow-ravpn-clients-to-s2s,1744650079,manisb-6-215,ra-vpn,Global,ra-vpn,0.0,000000000000000000000000ac10000d,5,33141,1,Balanced Security and Connectivity,Default Prefilter Policy,tcp,0.0,000000000000000000000000ac10400a,0,8080,1.25,f8948c2f-3138-497b-a56e-17e0fd442e5e,1744650079,0,067fd3f5-fb58-7efa-8000-16e3af5ca7ac,30,1744650109,,,,,,,,,,,IP Monitor,block-list-for-SI-events-ip,Destination,
f8948c2f-3138-497b-a56e-17e0fd442e5e,3cb5b0f3-f53c-4b2b-892f-3456b193ffa6,1744650134,9460320d-ae2a-4951-849a-2b8487912f8c,,FTD,ConnectionEvent,Allow,AppID,13330,10.10.6.215,3f9231d8-304b-11ed-a2a1-88952a354d2c,s2s-vpn,Global,s2s-vpn,High,1744650128,End,manisb-ac-policy,allow-ravpn-clients-to-s2s,1744650098,manisb-6-215,ra-vpn,Global,ra-vpn,0.0,000000000000000000000000ac10000b,1,52222,1,Balanced Security and Connectivity,Default Prefilter Policy,tcp,0.0,000000000000000000000000ac10400a,0,9090,1.25,f8948c2f-3138-497b-a56e-17e0fd442e5e,1744650098,0,067fd3f7-2b58-7f03-8000-d08bc19ff9b3,30,1744650128,,,,,,,,,,,IP Monitor,block-list-for-SI-events-ip,Destination,
f8948c2f-3138-497b-a56e-17e0fd442e5e,3cb5b0f3-f53c-4b2b-892f-3456b193ffa6,1744650134,fc1e657c-10f4-44a1-8793-b92b68e2baf7,,FTD,ConnectionEvent,Allow,AppID,13354,10.10.6.215,3f9231d8-304b-11ed-a2a1-88952a354d2c,s2s-vpn,Global,s2s-vpn,Low,1744650130,Start,manisb-ac-policy,allow-ravpn-clients-to-s2s,1744650130,manisb-6-215,ra-vpn,Global,ra-vpn,8234.0,000000000000000000000000ac10001d,1,36035,1,Balanced Security and Connectivity,Default Prefilter Policy,udp,0.0,000000000000000000000000ac104008,0,7070,1.08,f8948c2f-3138-497b-a56e-17e0fd442e5e,1744650130,0,067fd3f9-2b58-7f0b-8000-90f43684df00,,,,,,,,,,,,,,,,
f8948c2f-3138-497b-a56e-17e0fd442e5e,3cb5b0f3-f53c-4b2b-892f-3456b193ffa6,1744650134,149aac7d-a4bb-4eae-b6d0-147cc7846c50,,FTD,ConnectionEvent,Allow,AppID,13245,10.10.6.215,3f9231d8-304b-11ed-a2a1-88952a354d2c,s2s-vpn,Global,s2s-vpn,Low,1744650004,End,manisb-ac-policy,allow-ravpn-clients-to-s2s,1744650004,manisb-6-215,ra-vpn,Global,ra-vpn,2299282.0,000000000000000000000000ac100004,280,40360,1,Balanced Security and Connectivity,Default Prefilter Policy,udp,0.0,000000000000000000000000ac104007,0,7070,1.1400000000000000,f8948c2f-3138-497b-a56e-17e0fd442e5e,1744650004,0,067fd3f1-4b58-7f4b-8000-18eeb3bf3662,0,1744650004,,,,,,,,,,,,,,
f8948c2f-3138-497b-a56e-17e0fd442e5e,3cb5b0f3-f53c-4b2b-892f-3456b193ffa6,1744650139,f92c9b84-9014-4059-9464-73d9e6b8b616,,FTD,ConnectionEvent,Allow,AppID,13336,10.10.6.215,3f9231d8-304b-11ed-a2a1-88952a354d2c,s2s-vpn,Global,s2s-vpn,High,1744650137,End,manisb-ac-policy,allow-ravpn-clients-to-s2s,1744650107,manisb-6-215,ra-vpn,Global,ra-vpn,0.0,000000000000000000000000ac100006,1,58252,1,Balanced Security and Connectivity,Default Prefilter Policy,tcp,0.0,000000000000000000000000ac10400a,0,9090,1.25,f8948c2f-3138-497b-a56e-17e0fd442e5e,1744650107,0,067fd3f7-bb58-7f34-8000-88179d82336c,30,1744650137,,,,,,,,,,,IP Monitor,block-list-for-SI-events-ip,Destination,
f8948c2f-3138-497b-a56e-17e0fd442e5e,3cb5b0f3-f53c-4b2b-892f-3456b193ffa6,1744650088,7e45d139-b4e4-41f4-be5e-075d8b7eee78,,FTD,IntrusionEvent,,,13316,10.10.6.215,3f9231d8-304b-11ed-a2a1-88952a354d2c,s2s-vpn,Global,s2s-vpn,,1744650082,,manisb-ac-policy,allow-ravpn-clients-to-s2s,1744650082,manisb-6-215,ra-vpn,Global,ra-vpn,,000000000000000000000000ac100006,,39431,1,Balanced Security and Connectivity,,udp,,000000000000000000000000ac104008,,7070,1.21,f8948c2f-3138-497b-a56e-17e0fd442e5e,1744650082,0,067fd3f6-2b58-7f32-8000-f7ccd861d79f,,,601348,2,116,445,2,(udp) large UDP packet (> 4000 bytes),Potentially Bad Traffic,manisb-maximum-detection-only,Would block,"Intrusion Policy in ""Detection"" Inspection Mode",,,,
f8948c2f-3138-497b-a56e-17e0fd442e5e,3cb5b0f3-f53c-4b2b-892f-3456b193ffa6,1744650096,165c7aba-2f5f-4261-96f2-576c248e393b,,FTD,ConnectionEvent,Allow,AppID,13299,10.10.6.215,3f9231d8-304b-11ed-a2a1-88952a354d2c,s2s-vpn,Global,s2s-vpn,High,1744650095,End,manisb-ac-policy,allow-ravpn-clients-to-s2s,1744650065,manisb-6-215,ra-vpn,Global,ra-vpn,0.0,000000000000000000000000ac10000b,1,52222,1,Balanced Security and Connectivity,Default Prefilter Policy,tcp,0.0,000000000000000000000000ac10400a,0,9090,1.25,f8948c2f-3138-497b-a56e-17e0fd442e5e,1744650065,0,067fd3f5-1b58-7f39-8000-6cd2ba7ec748,30,1744650095,,,,,,,,,,,IP Monitor,block-list-for-SI-events-ip,Destination,
f8948c2f-3138-497b-a56e-17e0fd442e5e,3cb5b0f3-f53c-4b2b-892f-3456b193ffa6,1744650149,a8555b49-bb3d-4c64-9ac9-88416da989c4,,FTD,ConnectionEvent,Allow,AppID,13365,10.10.6.215,3f9231d8-304b-11ed-a2a1-88952a354d2c,s2s-vpn,Global,s2s-vpn,Low,1744650147,Start,manisb-ac-policy,allow-ravpn-clients-to-s2s,1744650147,manisb-6-215,ra-vpn,Global,ra-vpn,8234.0,000000000000000000000000ac100006,1,37216,1,Balanced Security and Connectivity,Default Prefilter Policy,udp,0.0,000000000000000000000000ac104006,0,7070,1.08,f8948c2f-3138-497b-a56e-17e0fd442e5e,1744650147,0,067fd3fa-3de4-7e52-8000-4c1a241112dc,,,,,,,,,,,,,,,,
f8948c2f-3138-497b-a56e-17e0fd442e5e,3cb5b0f3-f53c-4b2b-892f-3456b193ffa6,1744650149,deda6b12-c5c0-46d4-b859-3a8de9459335,,FTD,ConnectionEvent,Allow,AppID,13264,10.10.6.215,3f9231d8-304b-11ed-a2a1-88952a354d2c,s2s-vpn,Global,s2s-vpn,Low,1744650026,End,manisb-ac-policy,allow-ravpn-clients-to-s2s,1744650026,manisb-6-215,ra-vpn,Global,ra-vpn,2437264.0,000000000000000000000000ac10000a,296,51159,1,Balanced Security and Connectivity,Default Prefilter Policy,udp,0.0,000000000000000000000000ac104007,0,7070,1.1400000000000000,f8948c2f-3138-497b-a56e-17e0fd442e5e,1744650026,0,067fd3f2-ade4-7e53-8000-f8c5ae778108,0,1744650026,,,,,,,,,,,,,,
